Index,herb,target
14558,132,134
14559,1295,3864
14560,893,647
14561,557,2205
14562,85,2893
14563,901,2458
14564,1301,1320
14565,190,2047
14566,1186,2175
14567,17,192
14568,185,146
14569,975,2346
14570,727,3122
14571,189,656
14572,1427,192
14573,73,4606
14574,1080,4029
14575,727,2190
14576,1170,1911
14577,620,2050
14578,320,2361
14579,193,34
14580,1043,4777
14581,123,4937
14582,792,3252
14583,663,564
14584,916,857
14585,630,634
14586,838,4777
14587,1063,1955
14588,64,2266
14589,399,843
14590,1086,4078
14591,937,3228
14592,127,854
14593,884,2320
14594,321,3438
14595,621,2335
14596,1054,1316
14597,993,1628
14598,886,1604
14599,105,4777
14600,1025,4752
14601,1102,1489
14602,1224,835
14603,1002,1128
14604,644,875
14605,1123,3252
14606,851,438
14607,620,3485
14608,671,192
14609,1447,1626
14610,312,2518
14611,529,539
14612,1340,541
14613,1063,3465
14614,774,2815
14615,719,2810
14616,885,1972
14617,535,2335
14618,1456,3668
14619,123,4380
14620,245,4783
14621,1231,604
14622,474,3920
14623,248,929
14624,1461,750
14625,282,2726
14626,170,1396
14627,604,3228
14628,1090,3075
14629,1182,2335
14630,182,2602
14631,906,577
14632,184,2630
14633,1197,1977
14634,218,2337
14635,1149,1831
14636,1187,3008
14637,975,3882
14638,916,4674
14639,1186,3394
14640,304,1816
14641,110,843
14642,1034,1911
14643,767,1932
14644,304,5140
14645,768,4736
14646,82,2457
14647,186,903
14648,54,1508
14649,1230,564
14650,963,1871
14651,1450,2112
14652,978,4511
14653,767,2340
14654,224,1488
14655,572,2171
14656,478,3171
14657,937,3952
14658,851,2346
14659,1436,893
14660,1067,559
14661,77,1474
14662,862,1983
14663,426,854
14664,588,3127
14665,221,3177
14666,56,2515
14667,399,3075
14668,48,2844
14669,395,86
14670,1313,4273
14671,975,647
14672,969,3047
14673,768,1701
14674,720,1942
14675,968,1022
14676,216,1911
14677,256,4519
14678,203,77
14679,1366,1320
14680,1013,1561
14681,774,1812
14682,1346,146
14683,1397,192
14684,245,4978
14685,1161,1488
14686,1170,526
14687,1381,4115
14688,304,2047
14689,1327,843
14690,60,4900
14691,1433,2457
14692,731,4959
14693,1132,604
14694,827,192
14695,1230,871
14696,893,1018
14697,328,1362
14698,1484,1297
14699,807,2335
14700,977,3122
14701,472,3633
14702,1173,4167
14703,1142,2515
14704,1010,2287
14705,886,3029
14706,586,2441
14707,1340,1354
14708,1300,1128
14709,1184,2337
14710,709,2205
14711,87,3329
14712,1122,1018
14713,219,4959
14714,949,3544
14715,1422,2195
14716,969,903
14717,410,2810
14718,767,4687
14719,1184,4804
14720,942,3802
14721,1237,3322
14722,512,1366
14723,663,3643
14724,983,1488
14725,324,1218
14726,569,3394
14727,1311,146
14728,1436,2293
14729,1061,564
14730,688,1800
14731,270,3655
14732,1182,559
14733,552,2815
14734,699,526
14735,152,3171
14736,962,857
14737,190,811
14738,701,1474
14739,851,3703
14740,626,3250
14741,1195,1885
14742,1382,4410
14743,87,4467
14744,940,4511
14745,293,4804
14746,220,151
14747,316,2003
14748,1108,3649
14749,940,3603
14750,720,4829
14751,272,2518
14752,963,492
14753,184,3789
14754,857,4346
14755,1294,2844
14756,1460,1075
14757,1267,1488
14758,1076,2521
14759,1293,4573
14760,821,107
14761,105,4804
14762,1375,2070
14763,1474,2540
14764,1380,131
14765,410,1128
14766,978,492
14767,1311,843
14768,230,5131
14769,947,1722
14770,1054,4612
14771,413,2240
14772,878,805
14773,1456,4632
14774,631,120
14775,545,2702
14776,1035,3394
14777,1340,4078
14778,579,3322
14779,1005,4976
14780,521,3252
14781,370,4280
14782,500,3517
14783,1214,3240
14784,196,3252
14785,550,2965
14786,932,4937
14787,441,4273
14788,884,4467
14789,1364,5072
14790,239,192
14791,935,3109
14792,627,2519
14793,1436,4856
14794,1461,1474
14795,355,843
14796,1430,3436
14797,60,662
14798,415,2810
14799,203,2781
14800,314,564
14801,906,2810
14802,1422,5072
14803,893,409
14804,531,4871
14805,1450,2506
14806,969,3171
14807,1408,3075
14808,713,120
14809,1035,3104
14810,70,471
14811,248,861
14812,1360,856
14813,1053,305
14814,412,2003
14815,630,2810
14816,160,4842
14817,27,705
14818,799,3250
14819,875,497
14820,955,627
14821,1427,314
14822,886,2070
14823,27,1259
14824,1011,192
14825,1225,1474
14826,823,1812
14827,436,3603
14828,939,3804
14829,326,411
14830,1043,553
14831,713,4196
14832,573,1474
14833,238,3689
14834,1295,538
14835,996,843
14836,1166,5171
14837,48,3665
14838,1450,3703
14839,800,351
14840,367,2302
14841,834,234
14842,217,2810
14843,263,2335
14844,214,3252
14845,182,653
14846,238,4015
14847,947,875
14848,614,3171
14849,731,662
14850,260,3864
14851,272,1474
14852,1011,492
14853,163,850
14854,980,3171
14855,1270,889
14856,573,3056
14857,330,1075
14858,88,3171
14859,287,929
14860,569,843
14861,339,3016
14862,1299,647
14863,800,843
14864,688,3517
14865,1311,1474
14866,636,4277
14867,1168,3603
14868,1422,634
14869,187,631
14870,203,4637
14871,181,345
14872,932,3027
14873,367,4682
14874,242,5181
14875,1456,1783
14876,1436,4838
14877,1413,1488
14878,884,2129
14879,64,409
14880,312,722
14881,482,4729
14882,821,4273
14883,52,4573
14884,64,1474
14885,510,345
14886,1436,4767
14887,469,2709
14888,597,3394
14889,731,2335
14890,127,4777
14891,1204,871
14892,1042,3252
14893,335,565
14894,399,2810
14895,1241,4280
14896,1077,653
14897,973,132
14898,27,1702
14899,588,871
14900,1230,5201
14901,955,2014
14902,1090,1018
14903,1461,151
14904,604,1291
14905,862,5201
14906,975,1918
14907,600,4612
14908,1437,3768
14909,890,110
14910,799,526
14911,1466,1911
14912,1322,1474
14913,535,4250
14914,87,2287
14915,1440,942
14916,218,871
14917,1102,4327
14918,274,3171
14919,138,1230
14920,579,2815
14921,21,2335
14922,720,3865
14923,1053,4818
14924,1428,2205
14925,399,1722
14926,64,3784
14927,851,628
14928,1350,2205
14929,1360,1173
14930,728,3329
14931,1433,1392
14932,848,2810
14933,851,1705
14934,1291,4573
14935,210,4606
14936,930,2518
14937,315,730
14938,324,564
14939,993,1569
14940,1421,4837
14941,963,843
14942,65,146
14943,442,2163
14944,1110,1488
14945,73,3440
14946,203,2521
14947,711,705
14948,87,2795
14949,634,705
14950,1052,4783
14951,1408,110
14952,272,3635
14953,375,1508
14954,164,2335
14955,1239,4133
14956,242,4779
14957,293,531
14958,1391,3252
14959,248,2335
14960,501,2834
14961,847,4213
14962,602,2709
14963,351,2070
14964,916,1057
14965,661,4250
14966,1053,1370
14967,1436,635
14968,85,4900
14969,406,409
14970,1437,1587
14971,88,4937
14972,210,409
14973,500,2818
14974,1356,2205
14975,906,2540
14976,1422,4779
14977,977,2070
14978,437,4573
14979,1436,1362
14980,1086,4970
14981,832,1488
14982,1204,2175
14983,920,163
14984,381,3394
14985,920,325
14986,235,1474
14987,278,3182
14988,1293,3171
14989,848,4167
14990,463,146
14991,207,3037
14992,466,17
14993,578,1508
14994,22,3440
14995,1336,4348
14996,269,1128
14997,282,1474
14998,713,705
14999,455,4888
15000,203,468
15001,723,1871
15002,1340,3252
15003,472,4573
15004,1351,2320
15005,375,854
15006,731,843
15007,711,1488
15008,920,2157
15009,203,2163
15010,1186,4250
15011,482,3154
15012,1237,4669
15013,920,3627
15014,769,2540
15015,780,1489
15016,1112,2965
15017,707,1681
15018,1306,2341
15019,1036,5072
15020,780,4015
15021,510,1141
15022,587,3668
15023,535,1488
15024,442,2540
15025,648,2361
15026,512,1474
15027,182,3668
15028,1340,1173
15029,715,5183
15030,371,1124
15031,1017,604
15032,1356,2844
15033,701,1555
15034,906,564
15035,223,1338
15036,1025,5183
15037,1102,3160
15038,940,708
15039,1197,4471
15040,351,4115
15041,1032,1474
15042,492,5148
15043,701,3171
15044,87,2810
15045,248,3021
15046,1356,2818
15047,884,662
15048,959,2287
15049,851,35
15050,519,1702
15051,1197,2810
15052,857,5037
15053,688,843
15054,1161,1722
15055,731,3035
15056,1158,4406
15057,304,1060
15058,983,1692
15059,1340,678
15060,273,4867
15061,312,4632
15062,1315,1230
15063,426,1240
15064,40,2335
15065,535,4273
15066,714,3864
15067,196,1812
15068,153,2589
15069,690,1587
15070,864,5073
15071,1270,5138
15072,363,1911
15073,557,655
15074,557,3438
15075,939,1911
15076,1214,1694
15077,916,2047
15078,630,3075
15079,1182,4804
15080,1063,4133
15081,920,3965
15082,315,3793
15083,1079,2293
15084,1065,3047
15085,339,843
15086,187,3355
15087,818,3171
15088,869,2337
15089,377,3252
15090,278,3171
15091,1163,1018
15092,599,3679
15093,223,1783
15094,719,3768
15095,1059,1018
15096,182,3633
15097,458,843
15098,48,4273
15099,1105,4674
15100,104,5183
15101,1170,2702
15102,604,1474
15103,944,1831
15104,451,3156
15105,123,3394
15106,906,2175
15107,203,2271
15108,1137,1474
15109,1351,1496
15110,782,654
15111,73,4196
15112,727,3802
15113,947,662
15114,274,2157
15115,560,2337
15116,1224,110
15117,797,1783
15118,1090,2346
15119,547,564
15120,270,469
15121,940,3821
15122,973,854
15123,1226,3352
15124,479,492
15125,534,2540
15126,1076,656
15127,1433,2346
15128,851,2771
15129,1484,2818
15130,27,1366
15131,410,875
15132,1158,4250
15133,60,299
15134,238,627
15135,875,3177
15136,1461,1128
15137,977,3768
15138,406,2175
15139,1322,4573
15140,857,2295
15141,1297,1932
15142,232,4810
15143,626,2815
15144,978,1911
15145,884,1812
15146,500,110
15147,862,1508
15148,846,647
15149,675,3171
15150,855,146
15151,170,3965
15152,893,1702
15153,190,146
15154,864,2320
15155,1090,3394
15156,296,2337
15157,260,1098
15158,1013,1722
15159,1155,2157
15160,1381,857
15161,420,2815
15162,1079,653
15163,626,1362
15164,418,2070
15165,372,1890
15166,906,1218
15167,170,495
15168,535,1508
15169,727,4573
15170,1086,1977
15171,1456,843
15172,235,131
15173,1295,553
15174,127,3228
15175,920,875
15176,1297,4250
15177,1379,4983
15178,588,4879
15179,1351,1911
15180,1115,2717
15181,175,1033
15182,415,2726
15183,1205,4729
15184,1364,2810
15185,105,4250
15186,962,1812
15187,1400,1722
15188,1325,2810
15189,38,3544
15190,409,708
15191,1393,492
15192,599,861
15193,210,1871
15194,1186,1743
15195,392,4690
15196,987,5131
15197,1258,1346
15198,64,1783
15199,588,965
15200,1448,1338
15201,823,3252
15202,85,488
15203,348,3252
15204,60,1632
15205,1183,565
15206,197,1911
15207,1375,352
15208,201,4736
15209,70,146
15210,441,4674
15211,918,850
15212,460,444
15213,600,4305
15214,1158,4573
15215,1356,1445
15216,891,647
15217,728,3394
15218,1025,1846
15219,359,1622
15220,937,2000
15221,851,2711
15222,630,151
15223,160,5050
15224,223,2600
15225,890,1508
15226,916,5000
15227,315,4338
15228,1356,1622
15229,82,444
15230,891,3122
15231,218,3250
15232,395,3027
15233,1225,2190
15234,479,4964
15235,34,4937
15236,1168,647
15237,223,5000
15238,460,3171
15239,1295,1240
15240,978,4900
15241,459,3250
15242,1412,1474
15243,88,564
15244,1182,843
15245,1158,5200
15246,1360,1222
15247,138,4330
15248,377,662
15249,1267,854
15250,223,2781
15251,1174,4250
15252,560,1354
15253,182,2302
15254,1361,3703
15255,197,3252
15256,630,4838
15257,602,903
15258,626,2506
15259,1059,553
15260,60,2337
15261,1450,4573
15262,315,1812
15263,207,192
15264,731,1221
15265,85,4140
15266,1010,345
15267,312,526
15268,537,2515
15269,588,1366
15270,904,602
15271,855,4068
15272,269,2056
15273,1466,2335
15274,22,3171
15275,1267,4167
15276,717,2645
15277,1375,3784
15278,500,4078
15279,706,3154
15280,1315,5109
15281,795,3093
15282,522,1075
15283,1155,929
15284,743,3627
15285,443,843
15286,1375,1128
15287,886,722
15288,221,705
15289,1324,4736
15290,761,583
15291,82,3005
15292,515,4937
15293,602,1722
15294,329,3394
15295,1224,656
15296,983,8
15297,1375,971
15298,399,120
15299,799,2337
15300,949,4752
15301,1010,4937
15302,360,2047
15303,1456,2346
15304,767,495
15305,1307,192
15306,200,2337
15307,123,1871
15308,492,850
15309,1422,2815
15310,1299,4240
15311,1276,4777
15312,1105,1871
15313,930,146
15314,1379,2000
15315,1086,1538
15316,375,501
15317,1380,5140
15318,947,539
15319,117,1266
15320,1458,2576
15321,1436,1474
15322,890,627
15323,1169,146
15324,1249,5073
15325,235,662
15326,805,708
15327,1032,2810
15328,557,3784
15329,236,4841
15330,644,2781
15331,993,843
15332,830,1128
15333,179,1442
15334,706,4804
15335,221,97
15336,1234,5147
15337,102,1508
15338,795,3668
15339,105,84
15340,884,850
15341,992,2755
15342,884,3322
15343,755,4573
15344,767,1353
15345,1458,1569
15346,479,3075
15347,436,1758
15348,210,1635
15349,570,3394
15350,1076,1018
15351,920,706
15352,105,4783
15353,85,2709
15354,367,1366
15355,665,3018
15356,40,4777
15357,207,1734
15358,802,526
15359,879,5171
15360,428,4674
15361,1025,2630
15362,1115,3865
15363,739,1346
15364,406,1734
15365,996,2844
15366,529,4273
15367,351,1734
15368,1197,1370
15369,1400,1488
15370,27,2175
15371,774,1400
15372,1436,94
15373,774,843
15374,799,1474
15375,719,553
15376,937,2195
15377,218,1587
15378,759,496
15379,1170,816
15380,784,1098
15381,1371,4196
15382,264,2335
15383,858,146
15384,410,3768
15385,1313,132
15386,1111,1702
15387,441,1488
15388,1428,564
15389,332,4633
15390,968,2382
15391,293,521
15392,399,647
15393,1170,3002
15394,1375,2457
15395,955,4449
15396,1263,4211
15397,189,2515
15398,780,1074
15399,406,3394
15400,274,647
15401,955,3520
15402,760,2302
15403,474,192
15404,862,1812
15405,648,750
15406,1450,4959
15407,644,2630
15408,153,17
15409,382,750
15410,94,2003
15411,102,2810
15412,780,816
15413,380,2630
15414,864,3646
15415,1173,526
15416,190,4973
15417,1373,4632
15418,170,97
15419,1054,4695
15420,105,1692
15421,1301,3250
15422,731,3317
15423,270,120
15424,315,5042
15425,269,4777
15426,680,4736
15427,632,2630
15428,1013,929
15429,161,2341
15430,1256,631
15431,106,1320
15432,1102,352
15433,101,345
15434,545,2337
15435,537,2576
15436,123,1743
15437,343,3355
15438,132,4573
15439,797,492
15440,472,4512
15441,731,1397
15442,377,5065
15443,720,3447
15444,774,4573
15445,963,1743
15446,426,856
15447,1205,5148
15448,315,1457
15449,282,345
15450,184,4736
15451,399,4273
15452,1011,971
15453,1230,1488
15454,449,1366
15455,706,4250
15456,827,146
15457,754,4350
15458,1034,1512
15459,942,3171
15460,220,2457
15461,1063,1320
15462,380,108
15463,1025,1474
15464,1242,5072
15465,680,1474
15466,372,1338
15467,82,871
15468,1421,4186
15469,648,2175
15470,127,1812
15471,1457,1488
15472,621,3394
15473,796,4250
15474,321,2810
15475,586,192
15476,48,4159
15477,891,3802
15478,557,55
15479,570,1362
15480,1086,1354
15481,1184,3037
15482,80,1508
15483,1102,3784
15484,396,1783
15485,967,1488
15486,87,1871
15487,87,3182
15488,125,2716
15489,351,656
15490,1239,1885
15491,77,634
15492,817,4250
15493,479,2335
15494,766,1339
15495,410,3394
15496,82,2361
15497,1182,942
15498,512,1128
15499,877,4250
15500,1295,3152
15501,663,3655
15502,1436,5171
15503,1065,843
15504,187,2726
15505,983,3160
15506,442,1488
15507,940,1960
15508,713,706
15509,731,564
15510,893,5148
15511,728,583
15512,479,4752
15513,1047,1141
15514,797,2709
15515,1458,4589
15516,102,3171
15517,920,4736
15518,1466,1173
15519,190,1722
15520,933,1041
15521,1204,1734
15522,911,151
15523,569,750
15524,1086,3436
15525,1092,2457
15526,1373,341
15527,879,3265
15528,49,4921
15529,178,564
15530,1205,3394
15531,1068,495
15532,916,316
15533,1314,37
15534,530,2314
15535,846,4777
15536,186,1313
15537,711,3603
15538,1108,2205
15539,573,647
15540,1161,1743
15541,912,5200
15542,73,3035
15543,510,559
15544,1361,1942
15545,977,1221
15546,644,1734
15547,920,854
15548,1173,2205
15549,648,3250
15550,392,1701
15551,253,1508
15552,1230,4842
15553,1087,1812
15554,1173,2781
15555,282,2320
15556,665,2844
15557,873,5072
15558,570,691
15559,1108,2315
15560,1314,655
15561,230,2601
15562,516,3665
15563,300,891
15564,1082,2337
15565,780,2287
15566,260,1404
15567,1351,382
15568,274,4273
15569,529,5140
15570,1110,3252
15571,651,1128
15572,163,4777
15573,973,856
15574,170,3870
15575,955,647
15576,1122,3171
15577,1042,854
15578,17,1983
15579,186,843
15580,1330,1474
15581,1458,2433
15582,264,4050
15583,1475,814
15584,873,1474
15585,128,565
15586,1456,1221
15587,220,861
15588,1173,1060
15589,321,722
15590,711,1783
15591,87,5148
15592,9,3646
15593,1230,4880
15594,253,1290
15595,1052,1474
15596,87,843
15597,504,3075
15598,648,5204
15599,545,1230
15600,1260,4864
15601,1408,1320
15602,1158,4115
15603,1053,4397
15604,1393,4406
15605,502,1686
15606,1234,1362
15607,723,5140
15608,360,1783
15609,1043,4937
15610,711,1000
15611,1436,3485
15612,1111,2887
15613,1422,4380
15614,713,3703
15615,1458,4512
15616,711,146
15617,129,1911
15618,1052,3056
15619,1010,1488
15620,460,805
15621,1229,97
15622,663,816
15623,270,634
15624,1190,146
15625,1186,871
15626,77,2617
15627,1047,3252
15628,1346,192
15629,1375,4777
15630,64,2433
15631,1054,4082
15632,513,1218
15633,1382,1488
15634,511,2552
15635,713,1488
15636,711,322
15637,566,1508
15638,871,1474
15639,1426,526
15640,1197,3016
15641,513,4049
15642,934,4964
15643,1436,2046
15644,818,1508
15645,426,1538
15646,973,526
15647,479,34
15648,1450,2810
15649,1197,1389
15650,1356,2000
15651,731,4304
15652,372,3544
15653,602,26
15654,64,627
15655,502,1890
15656,775,850
15657,1221,843
15658,1180,5181
15659,761,2518
15660,235,3703
15661,570,647
15662,199,3075
15663,587,3703
15664,530,325
15665,731,1812
15666,1433,3171
15667,573,1812
15668,371,1531
15669,1090,146
15670,1267,4589
15671,242,2205
15672,64,4273
15673,77,2372
15674,351,4273
15675,60,2090
15676,706,3171
15677,1122,1474
15678,1450,5148
15679,1270,1488
15680,387,848
15681,795,1488
15682,1450,4879
15683,1294,1018
15684,220,3021
15685,248,971
15686,1225,521
15687,426,2818
15688,171,3171
15689,547,3127
15690,1270,631
15691,396,4624
15692,127,4856
15693,1016,1722
15694,663,1212
15695,1284,564
15696,530,4815
15697,1234,2063
15698,410,5050
15699,620,3171
15700,1390,1783
15701,862,5098
15702,760,110
15703,1456,3703
15704,1366,3169
15705,1224,3517
15706,170,1692
15707,1205,835
15708,293,1681
15709,959,4273
15710,1054,2441
15711,665,2810
15712,184,843
15713,1381,4467
15714,1430,1911
15715,862,2844
15716,1311,5050
15717,1437,1221
15718,754,3699
15719,1167,4167
15720,807,2355
15721,324,2609
15722,519,1783
15723,70,843
15724,1466,2818
15725,1349,3394
15726,799,2810
15727,1102,1681
15728,1085,2521
15729,188,4573
15730,983,774
15731,60,3252
15732,94,2810
15733,85,2052
15734,1085,3252
15735,1450,1230
15736,1412,1565
15737,207,1508
15738,184,4167
15739,190,965
15740,510,2914
15741,513,187
15742,153,3757
15743,557,634
15744,210,4273
15745,1328,1474
15746,1450,108
15747,876,843
15748,962,3319
15749,1067,3075
15750,1461,146
15751,572,3329
15752,602,2810
15753,300,850
15754,17,2815
15755,389,5072
15756,236,1353
15757,1224,3171
15758,1256,4273
15759,328,3679
15760,105,3056
15761,138,2702
15762,1221,1086
15763,242,1488
15764,218,750
15765,5,2933
15766,312,444
15767,263,2457
15768,787,4752
15769,1239,1128
15770,406,3627
15771,975,2175
15772,1173,3394
15773,1096,2335
15774,1397,1400
15775,1013,2810
15776,106,5203
15777,1371,1488
15778,525,3544
15779,973,1911
15780,665,4867
15781,760,3394
15782,1170,4115
15783,1030,146
15784,1214,2818
15785,1017,1095
15786,1170,2741
15787,1437,4959
15788,321,345
15789,818,1609
15790,851,1722
15791,404,1930
15792,916,4471
15793,1325,1366
15794,502,1489
15795,535,1885
15796,759,2205
15797,1284,843
15798,937,892
15799,1090,3703
15800,418,4348
15801,884,1122
15802,588,1655
15803,238,843
15804,862,5072
15805,591,2346
15806,1126,526
15807,1328,2702
15808,537,564
15809,87,1057
15810,884,4140
15811,210,1977
15812,1249,3127
15813,621,3518
15814,847,3075
15815,1047,1508
15816,891,2437
15817,600,2205
15818,1443,2087
15819,123,234
15820,1214,1488
15821,755,3027
15822,492,2518
15823,724,1117
15824,1086,856
15825,1437,4777
15826,933,3355
15827,125,4753
15828,46,1474
15829,1224,2000
15830,983,1983
15831,623,1488
15832,85,3093
15833,60,2772
15834,1349,3171
15835,70,526
15836,1158,620
15837,634,146
15838,185,192
15839,1426,2453
15840,537,3171
15841,1401,1244
15842,310,3804
15843,360,634
15844,1371,3789
15845,767,4841
15846,600,3655
15847,648,2518
15848,458,1196
15849,273,3018
15850,1065,2335
15851,759,146
15852,460,835
15853,916,3378
15854,9,2899
15855,634,1899
15856,1111,4015
15857,1158,2175
15858,1111,2047
15859,768,1626
15860,626,2346
15861,1412,3518
15862,27,871
15863,851,5078
15864,10,146
15865,1090,2743
15866,550,2172
15867,50,1744
15868,1256,3172
15869,1351,2726
15870,630,1354
15871,447,1474
15872,884,1298
15873,210,4777
15874,727,3171
15875,367,3633
15876,105,2437
15877,1184,1783
15878,1197,4605
15879,164,110
15880,60,3691
15881,1278,291
15882,178,4798
15883,1423,4277
15884,963,4589
15885,1187,5181
15886,1274,647
15887,758,1320
15888,70,469
15889,973,3047
15890,273,1018
15891,835,1266
15892,328,1758
15893,263,444
15894,1086,389
15895,706,345
15896,272,1320
15897,515,4314
15898,1065,1911
15899,282,1694
15900,442,3864
15901,272,3156
15902,123,5072
15903,1373,1320
15904,300,627
15905,851,1240
15906,881,565
15907,878,3265
15908,1393,1488
15909,522,5183
15910,1054,3456
15911,802,1707
15912,360,3699
15913,799,1783
15914,1297,1474
15915,1205,2335
15916,1437,4406
15917,993,2540
15918,404,5050
15919,123,3699
15920,534,3037
15921,703,5114
15922,235,4815
15923,862,1488
15924,49,4467
15925,339,192
15926,620,17
15927,77,3156
15928,637,3122
15929,588,1230
15930,27,722
15931,312,1366
15932,324,526
15933,82,1482
15934,1373,4779
15935,88,3265
15936,48,3517
15937,1086,835
15938,375,3655
15939,322,1362
15940,1340,3047
15941,1371,722
15942,510,1706
15943,1246,1366
15944,1371,4467
15945,1047,345
15946,795,1812
15947,1105,1722
15948,463,3252
15949,1371,1212
15950,719,4250
15951,1397,857
15952,680,1000
15953,397,2630
15954,351,2335
15955,1160,3322
15956,916,1442
15957,418,1221
15958,360,1743
15959,270,1488
15960,27,4140
15961,86,1221
15962,1142,722
15963,1461,2205
15964,64,875
15965,1361,526
15966,862,3160
15967,82,3394
15968,834,4856
15969,731,627
15970,1197,705
15971,273,1706
15972,1161,722
15973,48,132
15974,99,942
15975,920,2814
15976,472,2070
15977,851,2335
15978,11,2205
15979,754,3668
15980,733,3171
15981,1301,4221
15982,1295,656
15983,869,4167
15984,48,5181
15985,1058,3394
15986,217,146
15987,975,2540
15988,512,1018
15989,1115,647
15990,935,4927
15991,1371,1508
15992,588,3152
15993,282,653
15994,1450,4736
15995,620,2014
15996,217,5181
15997,630,1508
15998,1457,1846
15999,170,3394
16000,1284,1173
16001,1073,4765
16002,634,3252
16003,263,5065
16004,178,409
16005,799,3075
16006,1450,1827
16007,1197,282
16008,769,4864
16009,270,908
16010,529,1338
16011,940,34
16012,1450,4956
16013,1371,1474
16014,916,1812
16015,70,2174
16016,87,4404
16017,164,553
16018,1042,3018
16019,731,3655
16020,257,4752
16021,1197,1488
16022,869,3171
16023,1379,3228
16024,644,4250
16025,1294,2726
16026,993,2967
16027,404,5204
16028,665,1018
16029,648,2046
16030,644,2047
16031,588,3171
16032,774,564
16033,976,4277
16034,248,3252
16035,219,830
16036,980,3668
16037,70,2205
16038,201,1474
16039,1297,2810
16040,933,3938
16041,28,3252
16042,85,146
16043,969,856
16044,876,4856
16045,557,1783
16046,866,1371
16047,901,1783
16048,138,1678
16049,1013,750
16050,920,2818
16051,1078,1474
16052,1474,143
16053,588,1018
16054,1314,2070
16055,150,2540
16056,1287,2810
16057,916,986
16058,1221,830
16059,153,1812
16060,588,4573
16061,637,691
16062,1186,1702
16063,983,3394
16064,715,4277
16065,906,4315
16066,482,444
16067,1161,1734
16068,637,903
16069,87,316
16070,933,1812
16071,1400,1688
16072,530,316
16073,1432,2815
16074,661,1474
16075,1026,3171
16076,846,4241
16077,890,4273
16078,1358,2070
16079,634,4937
16080,1197,2887
16081,442,5114
16082,170,769
16083,1234,526
16084,1065,4700
16085,933,604
16086,153,1041
16087,1351,34
16088,315,1039
16089,978,5148
16090,220,3252
16091,1079,1884
16092,1422,1366
16093,1474,3171
16094,854,4211
16095,1182,2355
16096,1090,835
16097,731,705
16098,930,1930
16099,1340,492
16100,5,564
16101,1361,1701
16102,1013,1734
16103,1220,843
16104,102,4573
16105,1013,2205
16106,396,3075
16107,470,2169
16108,1204,1366
16109,210,4736
16110,1047,1320
16111,586,705
16112,1356,1911
16113,465,2810
16114,1212,1622
16115,942,2437
16116,851,3194
16117,821,1625
16118,1090,929
16119,720,3250
16120,851,1371
16121,163,3784
16122,1356,1353
16123,1111,3394
16124,733,146
16125,153,1366
16126,60,1338
16127,1023,1812
16128,586,1565
16129,1220,117
16130,1169,1809
16131,1042,5106
16132,1381,1298
16133,530,146
16134,85,590
16135,396,1474
16136,1487,3105
16137,1205,647
16138,760,4829
16139,197,2810
16140,482,2205
16141,690,1060
16142,404,1474
16143,269,2815
16144,132,1783
16145,662,4752
16146,519,3627
16147,1090,2518
16148,135,2815
16149,699,2810
16150,978,1128
16151,1197,3034
16152,1105,4015
16153,1203,2827
16154,1408,322
16155,184,2815
16156,1168,843
16157,1436,2195
16158,169,97
16159,270,3265
16160,1197,5058
16161,439,110
16162,308,2175
16163,197,3646
16164,1426,2815
16165,492,17
16166,1234,4364
16167,1224,1320
16168,1406,3252
16169,688,3633
16170,706,2518
16171,557,722
16172,1043,2050
16173,236,492
16174,573,2190
16175,851,121
16176,146,146
16177,64,759
16178,82,4167
16179,930,345
16180,587,468
16181,947,1783
16182,406,929
16183,973,4159
16184,1267,3252
16185,1239,2335
16186,191,4213
16187,253,3250
16188,1045,3703
16189,105,146
16190,11,5171
16191,269,3319
16192,210,4815
16193,1297,3171
16194,170,4767
16195,844,1701
16196,149,1488
16197,688,2755
16198,1079,421
16199,282,559
16200,361,2322
16201,688,4700
16202,1356,2070
16203,851,5209
16204,1173,538
16205,1285,2112
16206,320,2457
16207,253,4900
16208,413,2984
16209,543,2971
16210,573,4783
16211,479,2810
16212,884,4315
16213,1084,5055
16214,1105,3171
16215,308,4956
16216,933,2726
16217,1314,352
16218,600,3839
16219,1173,805
16220,161,848
16221,272,678
16222,1301,3027
16223,1025,662
16224,1422,2175
16225,1013,1474
16226,557,5148
16227,893,4605
16228,637,2711
16229,560,132
16230,1082,653
16231,731,2457
16232,351,4167
16233,1052,2437
16234,287,4999
16235,46,5037
16236,769,2702
16237,1084,1474
16238,529,1060
16239,588,893
16240,1311,4879
16241,374,5114
16242,223,5140
16243,1019,192
16244,1355,526
16245,1375,2515
16246,527,1722
16247,1031,1426
16248,181,37
16249,1294,4682
16250,1115,3668
16251,916,5119
16252,975,1783
16253,1457,26
16254,1204,5181
16255,1110,146
16256,218,1474
16257,253,2335
16258,123,2175
16259,1053,2844
16260,1184,4777
16261,537,4467
16262,300,3252
16263,315,4936
16264,1338,647
16265,1256,1812
16266,5,857
16267,1013,1482
16268,293,647
16269,218,3075
16270,1450,4133
16271,1013,3005
16272,287,3827
16273,1071,1783
16274,1204,835
16275,1448,2205
16276,210,2186
16277,396,1000
16278,178,34
16279,217,1060
16280,1284,1397
16281,766,1488
16282,1443,4632
16283,719,4736
16284,1001,1362
16285,388,146
16286,617,3633
16287,458,1353
