Index,herb,target
13898,430,1195
13899,3,948
13900,1042,4054
13901,1091,2154
13902,1190,1444
13903,148,5026
13904,793,2667
13905,256,921
13906,1204,3062
13907,1454,3497
13908,603,4891
13909,823,3105
13910,1289,5202
13911,648,2165
13912,1118,4142
13913,602,1369
13914,208,29
13915,753,629
13916,597,4467
13917,877,3003
13918,663,3406
13919,100,4667
13920,310,3827
13921,314,4904
13922,145,2846
13923,621,4842
13924,1492,263
13925,294,114
13926,1074,462
13927,829,1123
13928,692,3817
13929,1023,835
13930,780,4476
13931,1039,1153
13932,97,1398
13933,1328,832
13934,608,2686
13935,1241,4472
13936,1163,4464
13937,349,2854
13938,1446,1718
13939,1149,3326
13940,996,3357
13941,517,3931
13942,744,2672
13943,739,3998
13944,95,1662
13945,463,2845
13946,915,183
13947,1490,3515
13948,774,980
13949,134,716
13950,351,2887
13951,489,4579
13952,997,2987
13953,1297,756
13954,829,4166
13955,1186,3635
13956,794,3066
13957,959,3297
13958,525,4284
13959,1377,5192
13960,1334,3997
13961,624,2621
13962,770,4305
13963,338,4996
13964,481,3177
13965,1129,653
13966,840,1711
13967,968,271
13968,1274,3042
13969,680,4259
13970,381,2098
13971,464,3934
13972,498,1359
13973,1236,971
13974,1389,1609
13975,769,2136
13976,884,5168
13977,259,650
13978,368,489
13979,71,1825
13980,195,4651
13981,365,1611
13982,62,548
13983,1472,4234
13984,525,1221
13985,754,548
13986,1178,3298
13987,623,2135
13988,1223,278
13989,922,790
13990,718,1590
13991,1218,1734
13992,1181,2147
13993,129,3167
13994,503,1211
13995,1360,4242
13996,901,3443
13997,1439,1876
13998,784,4512
13999,1195,1140
14000,418,4084
14001,135,403
14002,987,3980
14003,196,4932
14004,529,4214
14005,962,1998
14006,212,3968
14007,1098,1865
14008,49,3395
14009,99,724
14010,374,2237
14011,195,2889
14012,314,1729
14013,1181,2890
14014,1146,3768
14015,300,3502
14016,176,4318
14017,1295,883
14018,251,3195
14019,1271,1699
14020,1053,2415
14021,544,476
14022,1022,3732
14023,1492,2166
14024,611,1325
14025,62,1164
14026,455,374
14027,906,1028
14028,571,638
14029,37,3876
14030,290,2089
14031,164,224
14032,1425,2753
14033,493,2904
14034,1347,2939
14035,0,2283
14036,1401,2534
14037,1151,2978
14038,1108,1920
14039,240,2634
14040,488,4327
14041,112,2290
14042,839,3709
14043,390,77
14044,1075,2282
14045,1496,1593
14046,775,607
14047,558,205
14048,1362,4446
14049,1003,3296
14050,1377,983
14051,734,2664
14052,895,2550
14053,69,2672
14054,245,446
14055,1363,62
14056,1200,1267
14057,424,1438
14058,266,1929
14059,1115,4517
14060,983,3597
14061,765,2615
14062,164,4134
14063,541,3181
14064,452,4894
14065,433,150
14066,497,2315
14067,1305,4933
14068,26,3910
14069,184,4446
14070,1098,3472
14071,671,2956
14072,1409,1814
14073,1273,646
14074,1044,2839
14075,1479,4217
14076,1088,2535
14077,535,1699
14078,1408,2598
14079,544,1668
14080,1141,2846
14081,922,1436
14082,671,3541
14083,936,1391
14084,1418,1815
14085,807,2809
14086,1267,122
14087,282,2016
14088,195,3669
14089,1077,859
14090,914,1456
14091,28,4000
14092,134,2683
14093,1490,31
14094,272,3894
14095,156,1826
14096,1099,4801
14097,465,1872
14098,330,2782
14099,1272,3561
14100,1140,1568
14101,195,1004
14102,1080,1657
14103,1330,3931
14104,743,2993
14105,245,3548
14106,1210,1470
14107,113,1878
14108,1165,586
14109,927,1916
14110,250,1928
14111,168,4763
14112,526,2432
14113,1004,2362
14114,517,666
14115,341,287
14116,10,3462
14117,1319,2863
14118,671,4031
14119,1377,670
14120,67,154
14121,1048,865
14122,800,5080
14123,1190,4578
14124,539,5186
14125,1424,2626
14126,178,4883
14127,21,3706
14128,630,2943
14129,153,3995
14130,129,3491
14131,998,3332
14132,42,651
14133,1070,3105
14134,1246,1930
14135,1475,1095
14136,735,4035
14137,943,2155
14138,1284,3357
14139,1377,2028
14140,1167,3457
14141,799,4613
14142,1037,913
14143,259,37
14144,1007,41
14145,316,3919
14146,706,565
14147,126,4277
14148,98,3397
14149,1339,1351
14150,313,4388
14151,373,2479
14152,854,4404
14153,254,5086
14154,1495,2034
14155,366,5059
14156,990,4111
14157,473,2224
14158,115,2770
14159,605,1341
14160,339,2412
14161,974,829
14162,96,244
14163,294,61
14164,880,5126
14165,78,3454
14166,76,5032
14167,409,528
14168,101,586
14169,1255,1116
14170,1251,3462
14171,15,4967
14172,855,3085
14173,188,2290
14174,571,4867
14175,787,2902
14176,1362,21
14177,127,2489
14178,1050,188
14179,647,4045
14180,969,4762
14181,202,1790
14182,671,440
14183,720,4910
14184,1050,1434
14185,435,4427
14186,369,1961
14187,369,3086
14188,449,2471
14189,293,809
14190,284,1343
14191,370,3938
14192,138,4772
14193,92,2747
14194,1068,1769
14195,1464,2189
14196,279,2033
14197,1189,3139
14198,449,3360
14199,974,4968
14200,100,4223
14201,476,3573
14202,352,663
14203,1366,4197
14204,1309,3600
14205,964,1060
14206,1440,623
14207,48,1561
14208,176,4610
14209,1218,3265
14210,584,2547
14211,966,2126
14212,992,234
14213,295,1379
14214,145,2055
14215,1269,103
14216,186,3440
14217,918,4096
14218,157,2086
14219,566,3498
14220,830,3937
14221,49,3315
14222,77,2153
14223,1365,3545
14224,61,1315
14225,173,2007
14226,714,783
14227,1214,1851
14228,582,2363
14229,1075,787
14230,1048,4462
14231,647,1138
14232,909,4948
14233,44,3322
14234,990,851
14235,195,1966
14236,91,4449
14237,488,4358
14238,55,4425
14239,929,2104
14240,420,1977
14241,243,1183
14242,1267,244
14243,1303,1556
14244,1313,819
14245,1137,4498
14246,339,2700
14247,292,2095
14248,931,3302
14249,790,4995
14250,1473,304
14251,1324,313
14252,575,2753
14253,401,437
14254,663,1294
14255,1162,3131
14256,1161,415
14257,224,466
14258,17,2482
14259,185,376
14260,911,2760
14261,1297,1323
14262,513,3053
14263,340,619
14264,1330,3463
14265,894,1511
14266,110,3426
14267,169,2248
14268,34,113
14269,915,2992
14270,590,219
14271,1101,1778
14272,1,2612
14273,85,4111
14274,1285,1853
14275,745,282
14276,1037,1012
14277,598,4164
14278,725,3127
14279,106,2755
14280,1290,1242
14281,712,1046
14282,1228,4295
14283,889,643
14284,1337,2935
14285,972,1827
14286,430,3299
14287,1046,873
14288,1335,4734
14289,852,4774
14290,1123,1125
14291,781,901
14292,1390,2762
14293,1053,357
14294,1075,4621
14295,950,5002
14296,1037,2612
14297,1334,1525
14298,537,3762
14299,167,2199
14300,170,3667
14301,356,3281
14302,28,2825
14303,1008,3953
14304,1451,641
14305,980,2269
14306,728,635
14307,1265,98
14308,916,1972
14309,83,3494
14310,1477,3966
14311,1220,269
14312,249,3239
14313,1112,1614
14314,393,4847
14315,115,3444
14316,1211,4409
14317,1111,5132
14318,711,2397
14319,728,1659
14320,1199,992
14321,779,668
14322,1494,5043
14323,419,1485
14324,211,1694
14325,1101,1693
14326,480,2923
14327,1212,3141
14328,35,3654
14329,396,3620
14330,1210,2383
14331,291,3686
14332,727,2712
14333,664,2735
14334,1323,1935
14335,1369,3238
14336,1287,1069
14337,274,4804
14338,1248,4884
14339,728,230
14340,89,2697
14341,1474,154
14342,1003,3614
14343,313,4380
14344,638,4805
14345,1225,4196
14346,686,5205
14347,1226,863
14348,1489,2114
14349,609,5043
14350,1122,1187
14351,244,2131
14352,551,4765
14353,473,442
14354,210,387
14355,1304,670
14356,589,983
14357,752,2056
14358,1403,1845
14359,125,2366
14360,530,1288
14361,475,1122
14362,676,587
14363,110,2736
14364,149,4941
14365,1294,1059
14366,358,296
14367,529,2246
14368,1266,2036
14369,1233,3732
14370,660,4861
14371,938,3032
14372,832,757
14373,1241,2558
14374,374,891
14375,862,2486
14376,1299,4743
14377,1172,2135
14378,1414,4762
14379,1163,2259
14380,186,4007
14381,293,3505
14382,630,2175
14383,1060,2351
14384,801,4662
14385,766,4966
14386,149,2291
14387,41,3748
14388,344,4621
14389,112,5056
14390,109,5209
14391,1397,2234
14392,1038,1678
14393,251,2753
14394,978,2752
14395,519,3818
14396,1113,520
14397,77,886
14398,58,4126
14399,1268,4853
14400,342,4688
14401,775,1501
14402,1215,4242
14403,992,1790
14404,20,2620
14405,550,1439
14406,667,4211
14407,1354,2526
14408,733,29
14409,966,2570
14410,1416,1657
14411,1201,4822
14412,1438,2296
14413,755,902
14414,873,3538
14415,814,2505
14416,574,1666
14417,1388,4530
14418,1418,3058
14419,1132,4409
14420,1444,3643
14421,116,4967
14422,221,3232
14423,614,3450
14424,283,57
14425,685,2749
14426,1004,911
14427,1033,4491
14428,1322,197
14429,366,3435
14430,1016,739
14431,1193,2973
14432,763,854
14433,357,2353
14434,619,778
14435,1373,4771
14436,963,2415
14437,1037,1331
14438,1025,4335
14439,822,1889
14440,563,2414
14441,255,1664
14442,485,1326
14443,505,4044
14444,996,2949
14445,19,1697
14446,1254,765
14447,581,2301
14448,1421,748
14449,148,1572
14450,1168,2503
14451,684,4919
14452,137,4936
14453,69,2940
14454,576,863
14455,829,1428
14456,1364,4683
14457,1391,3885
14458,265,2243
14459,397,3914
14460,340,333
14461,1128,746
14462,392,1474
14463,1466,2307
14464,201,2582
14465,708,4528
14466,709,3067
14467,440,1577
14468,368,2797
14469,763,3118
14470,503,3396
14471,382,5179
14472,870,2353
14473,1150,704
14474,1305,4455
14475,560,2445
14476,93,1916
14477,76,3988
14478,1224,3647
14479,883,3100
14480,1186,1635
14481,228,1389
14482,42,868
14483,1266,2702
14484,315,4235
14485,540,2121
14486,389,2452
14487,1437,4525
14488,1469,3681
14489,196,1264
14490,1452,2134
14491,327,242
14492,107,3456
14493,1130,2727
14494,1234,389
14495,1267,2348
14496,1197,3998
14497,109,4863
14498,237,969
14499,1317,918
14500,358,351
14501,545,765
14502,1305,2666
14503,1306,5131
14504,1257,4285
14505,1434,50
14506,1324,2959
14507,1239,2536
14508,68,819
14509,919,5157
14510,53,3677
14511,740,547
14512,1220,1011
14513,869,149
14514,206,4519
14515,72,2119
14516,1000,4311
14517,1021,1917
14518,1248,484
14519,877,3726
14520,334,4868
14521,343,2321
14522,1341,1013
14523,915,2320
14524,918,4390
14525,130,1478
14526,665,2928
14527,1103,2910
14528,636,1866
14529,999,3272
14530,693,3889
14531,180,597
14532,469,1550
14533,1,2103
14534,256,2515
14535,235,2675
14536,1279,4770
14537,1381,1977
14538,16,3712
14539,398,4395
14540,1449,848
14541,1368,649
14542,1127,4137
14543,595,115
14544,1280,2076
14545,1299,3347
14546,1294,3287
14547,1143,4975
14548,503,3031
14549,1319,3700
14550,391,1594
14551,1453,2523
14552,364,4240
14553,1420,954
14554,577,734
14555,318,4665
14556,1426,4137
14557,639,2643
14558,435,5188
14559,46,1814
14560,712,3449
14561,61,2420
14562,25,4974
14563,338,3965
14564,905,1126
14565,1375,193
14566,1246,5179
14567,698,2660
14568,947,1263
14569,1060,1648
14570,1105,5216
14571,1253,3309
14572,835,574
14573,608,1434
14574,954,3642
14575,1033,4626
14576,1126,2124
14577,282,4628
14578,534,868
14579,1459,2601
14580,629,1886
14581,446,434
14582,709,1485
14583,1038,2083
14584,272,3584
14585,20,849
14586,1083,4752
14587,865,1393
14588,1465,2658
14589,1074,393
14590,418,5115
14591,271,5050
14592,1315,3217
14593,523,3080
14594,419,4173
14595,780,3550
14596,1254,236
14597,141,1000
14598,1212,3573
14599,248,3922
14600,54,3033
14601,589,235
14602,1008,3841
14603,454,3279
14604,262,3674
14605,327,3448
14606,465,3862
14607,350,3536
14608,692,738
14609,573,3901
14610,764,1602
14611,1451,3099
14612,93,2437
14613,905,238
14614,1196,3038
14615,1045,101
14616,423,2066
14617,579,3643
14618,124,3772
14619,1219,1665
14620,1316,122
14621,761,5178
14622,49,4604
14623,1222,58
14624,107,4132
14625,955,3859
14626,1226,4539
14627,1270,3812
14628,265,674
14629,807,601
14630,684,3679
14631,356,4231
14632,1443,4998
14633,330,4213
14634,1405,3651
14635,1013,2562
14636,1017,1568
14637,267,5078
14638,741,2387
14639,889,1678
14640,856,3427
14641,1255,3645
14642,703,2839
14643,385,2582
14644,441,365
14645,1242,2316
14646,302,4064
14647,1108,88
14648,1254,4307
14649,831,1288
14650,1440,618
14651,1470,1860
14652,540,4721
14653,772,2989
14654,668,721
14655,374,3930
14656,428,88
14657,1153,3565
14658,770,4976
14659,455,1741
14660,9,3954
14661,309,1985
14662,526,774
14663,429,3372
14664,538,3407
14665,1320,1714
14666,237,221
14667,1156,15
14668,884,1650
14669,398,3601
14670,361,138
14671,1406,52
14672,223,5011
14673,1265,4180
14674,1050,1179
14675,627,1307
14676,805,573
14677,1053,58
14678,388,5001
14679,1250,2043
14680,327,4753
14681,569,7
14682,1387,3727
14683,1297,4756
14684,1083,2685
14685,185,780
14686,1355,1157
14687,1438,2268
14688,477,470
14689,766,4351
14690,854,1665
14691,1454,2217
14692,128,1755
14693,745,4298
14694,206,4386
14695,1392,1641
14696,940,1994
14697,445,5026
14698,990,4189
14699,37,4991
14700,1228,1954
14701,374,3623
14702,517,3675
14703,1478,3537
14704,1230,4070
14705,1424,3810
14706,366,1937
14707,854,1742
14708,993,4099
14709,127,858
14710,890,365
14711,1055,3165
14712,520,54
14713,635,3878
14714,696,4811
14715,755,150
14716,638,1651
14717,1174,4057
14718,1348,1204
14719,1346,1806
14720,1199,176
14721,140,4876
14722,920,326
14723,1123,3143
14724,547,348
14725,1274,2698
14726,565,3045
14727,1085,4853
14728,1147,2841
14729,784,2288
14730,1438,419
14731,1014,2860
14732,339,4284
14733,466,521
14734,1268,654
14735,680,1988
14736,27,3831
14737,715,4205
14738,21,1417
14739,1132,2317
14740,489,1373
14741,313,2327
14742,588,4137
14743,681,1569
14744,1347,2056
14745,203,643
14746,184,5036
14747,866,3277
14748,1480,29
14749,1492,3060
14750,192,2985
14751,305,3531
14752,501,26
14753,736,3436
14754,931,1822
14755,787,3408
14756,967,1883
14757,1246,4534
14758,1087,2085
14759,1221,4242
14760,440,126
14761,1428,3249
14762,804,4079
14763,1254,1456
14764,34,1722
14765,643,425
14766,289,3508
14767,1417,4284
14768,1484,2733
14769,18,4634
14770,1293,2082
14771,1138,2170
14772,321,84
14773,835,1823
14774,192,4063
14775,565,3512
14776,319,3667
14777,753,3066
14778,878,848
14779,737,3112
14780,1012,2804
14781,1168,1625
14782,536,755
14783,312,4354
14784,1118,262
14785,1022,2140
14786,973,3274
14787,306,2811
14788,1491,4501
14789,945,390
14790,1483,238
14791,244,724
14792,841,4615
14793,291,5080
14794,430,5217
14795,1487,2029
14796,1240,2171
14797,309,4415
14798,614,4573
14799,1155,3714
14800,432,5007
14801,978,2990
14802,651,2315
14803,558,1100
14804,1283,5199
14805,1248,4617
14806,292,4943
14807,345,4117
14808,969,129
14809,1251,4190
14810,203,1976
14811,1450,2239
14812,535,2144
14813,926,456
14814,221,3338
14815,359,2413
14816,549,280
14817,29,2105
14818,207,2905
14819,277,3302
14820,1186,2447
14821,1051,4228
14822,197,1811
14823,942,3463
14824,361,1497
14825,691,512
14826,1095,2837
14827,533,3317
14828,772,1798
14829,810,699
14830,882,3761
14831,450,2142
14832,546,2541
14833,493,3451
14834,348,773
14835,1492,2728
14836,674,3163
14837,138,3479
14838,1033,2490
14839,689,3836
14840,107,2885
14841,361,329
14842,38,5125
14843,12,3401
14844,1120,3136
14845,1449,4282
14846,1183,2137
14847,1251,2750
14848,907,97
14849,467,93
14850,756,5125
14851,631,656
14852,1347,1208
14853,142,1433
14854,1380,4631
14855,1013,4610
14856,967,380
14857,86,4023
14858,1228,4773
14859,754,2660
14860,105,4475
14861,1426,233
14862,1148,2996
14863,1321,787
14864,811,225
14865,1414,4476
14866,28,1246
14867,842,3477
14868,652,5082
14869,230,733
14870,230,2702
14871,592,3796
14872,727,812
14873,1236,2127
14874,1166,3778
14875,1420,109
14876,1208,1630
14877,275,671
14878,596,995
14879,1224,57
14880,66,2553
14881,425,4785
14882,166,2084
14883,935,4357
14884,326,4752
14885,248,1379
14886,255,3212
14887,730,1559
14888,740,1674
14889,1141,2566
14890,450,652
14891,821,1666
14892,1050,3605
14893,1272,4567
14894,962,3014
14895,1430,4487
14896,149,3662
14897,571,4046
14898,772,4934
14899,1437,3050
14900,1277,578
14901,406,4920
14902,18,3514
14903,1473,31
14904,1226,2631
14905,611,1803
14906,1324,4144
14907,760,41
14908,1302,778
14909,717,1128
14910,1439,908
14911,1449,2866
14912,972,2740
14913,1348,4588
14914,320,2744
14915,275,4647
14916,1202,1704
14917,1101,2355
14918,146,3772
14919,168,3092
14920,769,4740
14921,722,5195
14922,191,1679
14923,126,4339
14924,381,2392
14925,640,122
14926,505,2365
14927,1329,711
14928,1143,159
14929,1343,2475
14930,10,498
14931,521,4636
14932,714,5187
14933,121,419
14934,1493,1334
14935,171,4600
14936,27,4019
14937,901,4897
14938,1122,332
14939,1494,2815
14940,1024,2540
14941,1416,480
14942,438,1409
14943,367,615
14944,898,4931
14945,21,553
14946,501,1365
14947,622,3444
14948,725,502
14949,901,3837
14950,72,2426
14951,358,2569
14952,676,3910
14953,1095,3895
14954,360,4947
14955,567,2296
14956,969,3585
14957,885,4430
14958,332,2566
14959,1409,4823
14960,1262,2442
14961,913,853
14962,1211,2785
14963,1454,3041
14964,1301,3746
14965,149,461
14966,1286,401
14967,1424,1709
14968,1099,3001
14969,1068,4608
14970,883,1678
14971,52,2612
14972,1004,2061
14973,1010,49
14974,434,4751
14975,1208,3723
14976,204,3886
14977,1209,4987
14978,1272,467
14979,551,3501
14980,330,3593
14981,1360,1499
14982,697,2208
14983,148,4477
14984,474,1028
14985,1448,4369
14986,293,1685
14987,877,2012
14988,25,1745
14989,1367,1925
14990,630,1548
14991,841,2424
14992,813,4203
14993,548,113
14994,179,4864
14995,159,669
14996,237,1339
14997,1405,2921
14998,1200,1074
14999,941,1558
15000,976,3398
15001,106,914
15002,1169,1428
15003,540,4473
15004,310,1734
15005,1046,4734
15006,504,2733
15007,1449,3635
15008,798,637
15009,582,2304
15010,637,374
15011,1321,177
15012,466,1822
15013,830,1607
15014,1180,4953
15015,843,3802
15016,997,2522
15017,283,2144
15018,417,4065
15019,1324,3835
15020,27,1947
15021,456,4104
15022,97,4690
15023,1474,4958
15024,1042,371
15025,261,3954
15026,1393,1671
15027,117,346
15028,150,2573
15029,871,1478
15030,427,2233
15031,925,318
15032,1047,3377
15033,584,4329
15034,263,1894
15035,435,1597
15036,96,2334
15037,823,4774
15038,932,2993
15039,192,1769
15040,294,801
15041,1049,4974
15042,1132,4253
15043,841,1374
15044,269,4349
15045,234,4414
15046,886,3421
15047,677,4980
15048,458,4843
15049,1332,2512
15050,1191,5201
15051,324,1244
15052,1223,829
15053,1207,1861
15054,461,2769
15055,669,3110
15056,96,4064
15057,994,5143
15058,600,2852
15059,469,421
15060,1143,2936
15061,1027,2977
15062,1319,136
15063,200,49
15064,744,785
15065,981,78
15066,889,3247
15067,44,1671
15068,1457,4133
15069,1106,3107
15070,335,812
15071,1446,3695
15072,1306,3358
15073,645,22
15074,1290,2569
15075,1014,4932
15076,270,597
15077,1122,1059
15078,1402,1079
15079,1034,2574
15080,1024,4624
15081,1067,2151
15082,818,314
15083,584,707
15084,806,4314
15085,65,441
15086,829,714
15087,255,4831
15088,171,2581
15089,812,788
15090,1184,3022
15091,124,486
15092,1055,2920
15093,75,57
15094,84,4534
15095,979,4506
15096,378,1590
15097,1216,2881
15098,473,1606
15099,574,2251
15100,1364,1904
15101,53,4480
15102,58,1284
15103,1001,4063
15104,1107,4186
15105,582,3857
15106,1080,2356
15107,317,3454
15108,519,3156
15109,991,527
15110,347,4604
15111,744,4796
15112,1441,4654
15113,1248,3613
15114,155,3035
15115,1155,2936
15116,658,287
15117,1,3174
15118,1149,3507
15119,49,539
15120,1135,3957
15121,845,3336
15122,990,2015
15123,1191,2760
15124,15,1284
15125,1122,4900
15126,1422,4242
15127,145,4590
15128,181,4780
15129,796,1210
15130,136,3357
15131,1152,573
15132,1413,3774
15133,1357,3284
15134,1039,75
15135,841,1296
15136,1487,3545
15137,109,1584
15138,644,723
15139,476,5184
15140,341,250
15141,545,1741
15142,255,2066
15143,1111,1462
15144,898,523
15145,923,3283
15146,512,2845
15147,976,3090
15148,716,2481
15149,1175,3208
15150,29,1761
15151,1222,657
15152,1117,402
15153,65,1446
15154,1087,3430
15155,1188,3326
15156,1478,3510
15157,1171,3076
15158,1095,4423
15159,357,126
15160,1299,1015
15161,33,2793
15162,323,2197
15163,1360,3762
15164,8,1356
15165,930,940
15166,620,182
15167,1155,3869
15168,733,5182
15169,413,2266
15170,1031,739
15171,907,18
15172,452,4681
15173,1033,4463
15174,932,83
15175,299,1238
15176,114,3958
15177,1382,2888
15178,1124,378
15179,598,3464
15180,1270,97
15181,175,3785
15182,1125,988
15183,1458,4571
15184,510,1239
15185,176,1475
15186,520,4124
15187,1071,4995
15188,356,818
15189,718,4304
15190,529,2080
15191,1218,259
15192,329,3403
15193,501,3748
15194,1218,2592
15195,964,1255
15196,856,1136
15197,1263,4665
15198,587,1472
15199,628,3913
15200,632,4574
15201,634,3164
15202,144,2974
15203,185,684
15204,306,4681
15205,663,2813
15206,616,2666
15207,1139,4181
15208,684,1107
15209,37,4077
15210,293,109
15211,588,3756
15212,1147,365
15213,120,5074
15214,1400,1089
15215,1485,2668
15216,1376,3708
15217,948,1923
15218,494,1121
15219,1142,274
15220,1350,1793
15221,1454,1933
15222,57,2578
15223,487,4106
15224,229,725
15225,319,3070
15226,193,3971
15227,236,2660
15228,556,109
15229,650,21
15230,1341,3463
15231,1207,82
15232,1299,530
15233,614,619
15234,1159,1001
15235,167,4768
15236,48,4375
15237,826,2218
15238,812,4873
15239,53,3327
15240,501,4011
15241,167,4234
15242,346,2444
15243,618,2108
15244,488,2148
15245,1191,3068
15246,180,5210
15247,875,5212
15248,353,5200
15249,821,970
15250,1249,3738
15251,1036,511
15252,1066,1871
15253,684,4310
15254,255,3028
15255,1352,4626
15256,34,347
15257,54,2128
15258,1373,1670
15259,1349,115
15260,1253,2523
15261,524,4188
15262,1018,2301
15263,1380,3754
15264,1148,3615
15265,573,519
15266,285,1647
15267,152,3477
15268,420,1184
15269,855,4492
15270,741,825
15271,414,2614
15272,969,3300
15273,108,4554
15274,440,4902
15275,421,2230
15276,1113,1599
15277,598,2447
15278,1388,140
15279,1147,1967
15280,728,1658
15281,512,3417
15282,144,628
15283,1249,1869
15284,217,232
15285,920,4330
15286,1385,3419
15287,1331,3312
15288,758,5053
15289,26,2844
15290,619,5059
15291,794,3318
15292,421,437
15293,419,2255
15294,1306,3811
15295,704,2360
15296,641,1633
15297,384,3217
15298,923,3563
15299,870,1248
15300,118,4043
15301,857,4395
15302,919,3468
15303,1268,2
15304,697,2776
15305,1430,345
15306,475,388
15307,175,1014
15308,305,4182
15309,1043,2618
15310,784,1609
15311,42,4580
15312,1033,2620
15313,287,250
15314,44,1308
15315,813,469
15316,1455,2697
15317,1494,1846
15318,259,866
15319,837,2054
15320,1464,1775
15321,1111,3425
15322,1037,355
15323,140,1249
15324,632,676
15325,540,353
15326,19,2650
15327,692,2382
15328,1248,4096
15329,510,3525
15330,472,5210
15331,705,4137
15332,1263,3339
15333,257,1887
15334,1485,4195
15335,1271,758
15336,605,2978
15337,1218,2674
15338,406,619
15339,1076,2170
15340,62,4502
15341,244,3525
15342,483,264
15343,1485,4843
15344,1080,5002
15345,1009,2158
15346,412,982
15347,418,1059
15348,174,1747
15349,1033,4554
15350,1494,4708
15351,1055,4512
15352,380,3101
15353,1310,2869
15354,1028,4396
15355,660,903
15356,1156,709
15357,404,2268
15358,49,288
15359,1003,730
15360,952,5126
15361,163,1854
15362,1259,4323
15363,971,3530
15364,957,831
15365,352,4076
15366,135,884
15367,1233,1478
15368,946,3531
15369,1051,4664
15370,280,5049
15371,602,3205
15372,1129,139
15373,1440,4535
15374,887,5181
15375,698,2769
15376,611,4386
15377,208,2836
15378,3,3687
15379,128,2729
15380,1068,2412
15381,743,5208
15382,120,4842
15383,687,4353
15384,168,1406
15385,618,876
15386,981,1856
15387,1377,5090
15388,740,4969
15389,561,2293
15390,1310,441
15391,1139,682
15392,38,3998
15393,833,3324
15394,203,5063
15395,562,5108
15396,365,2526
15397,732,4531
15398,1015,4556
15399,944,2955
15400,197,3809
15401,156,2827
15402,525,3157
15403,406,3786
15404,1293,2634
15405,1152,249
15406,1280,2634
15407,560,523
15408,479,911
15409,96,1329
15410,529,3818
15411,1300,2210
15412,1336,2488
15413,876,2953
15414,458,4728
15415,898,3793
15416,1013,4960
15417,1265,1893
15418,456,1747
15419,150,5067
15420,395,3743
15421,926,41
15422,1412,2465
15423,941,4194
15424,48,3971
15425,335,4863
15426,853,888
15427,1279,617
15428,673,2190
15429,557,4550
15430,1394,1666
15431,1423,2131
15432,160,2642
15433,657,2653
15434,401,3592
15435,1040,4812
15436,429,3668
15437,1041,1882
15438,1107,3766
15439,810,2354
15440,227,92
15441,1388,298
15442,579,972
15443,1384,1589
15444,864,2559
15445,956,1350
15446,1075,1408
15447,897,3246
15448,873,4163
15449,441,1902
15450,515,2420
15451,608,1579
15452,750,698
15453,994,4153
15454,225,4846
15455,418,4847
15456,1169,5144
15457,1316,4023
15458,1053,3337
15459,656,627
15460,265,3236
15461,74,4170
15462,520,2508
15463,396,1706
15464,1153,3382
15465,805,3576
15466,383,1555
15467,766,3888
15468,1365,4542
15469,836,2266
15470,997,2543
15471,207,3888
15472,1253,726
15473,968,2027
15474,1107,4686
15475,1230,2937
15476,606,2845
15477,673,3139
15478,1401,2651
15479,1238,2825
15480,416,4227
15481,208,3368
15482,1110,2779
15483,490,3061
15484,566,3131
15485,319,3222
15486,47,200
15487,980,108
15488,596,1847
15489,107,1727
15490,1406,1139
15491,1378,2979
15492,968,4938
15493,1322,2757
15494,1323,3074
15495,570,4356
15496,1376,3208
15497,527,1828
15498,1235,3770
15499,1236,1769
15500,344,205
15501,770,2796
15502,616,4970
15503,237,4301
15504,364,2157
15505,83,3959
15506,1357,4758
15507,364,3478
15508,900,4215
15509,764,1275
15510,765,2899
15511,228,3055
15512,81,3023
15513,1167,3998
15514,1127,3188
15515,811,343
15516,1216,1696
15517,444,4293
15518,1466,808
15519,684,786
15520,598,4568
15521,39,2425
15522,398,60
15523,1198,19
15524,450,2396
15525,793,2479
15526,409,1031
15527,1395,283
15528,428,561
15529,38,4309
15530,570,2877
15531,158,2468
15532,837,663
15533,525,1177
15534,1256,3616
15535,123,1254
15536,1475,1816
15537,851,2880
15538,1466,4867
15539,791,2730
15540,1438,3887
15541,911,1577
15542,1034,2838
15543,738,1888
15544,927,4787
15545,273,1069
15546,834,2243
15547,895,3415
15548,210,4387
15549,1182,2578
15550,1090,3443
15551,547,4468
15552,1444,3229
15553,282,772
15554,957,3646
15555,1029,443
15556,79,2799
15557,1270,884
15558,93,4517
15559,550,2241
15560,321,3288
15561,905,202
15562,606,2633
15563,1398,221
15564,231,3342
15565,293,1422
15566,274,3494
15567,1220,37
15568,659,208
15569,376,4493
15570,1140,1251
15571,827,4329
15572,1459,1125
15573,587,749
15574,175,4891
15575,325,4715
15576,648,4426
15577,1136,1750
15578,700,4193
15579,756,3437
15580,414,3484
15581,1033,1750
15582,261,813
15583,1488,722
15584,1426,5061
15585,80,2896
15586,405,568
15587,445,4956
15588,1493,904
15589,1161,3551
15590,1255,1821
15591,535,1976
15592,786,1476
15593,1411,883
15594,491,1902
15595,183,4816
15596,226,2346
15597,632,3328
15598,34,988
15599,1092,1257
15600,145,1605
15601,1247,4808
15602,658,1343
15603,269,361
15604,79,1474
15605,1391,37
15606,825,2397
15607,649,118
15608,653,2715
15609,40,4205
15610,566,1489
15611,117,2473
15612,1008,3407
15613,215,3674
15614,16,1434
15615,302,4971
15616,741,5127
